ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
64253,Petra Kronberger,F,22,170,62,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
64253,Petra Kronberger,F,22,170,62,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,Gold
64254,Anni Kronbichler,F,20,176,70,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
64254,Anni Kronbichler,F,20,176,70,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
64376,"Normand ""Norm"" Krumpschmid",M,28,180,85,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
65305,Heinz Ernst Kuttin,M,17,193,78,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
65305,Heinz Ernst Kuttin,M,17,193,78,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
65305,Heinz Ernst Kuttin,M,17,193,78,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
65305,Heinz Ernst Kuttin,M,21,193,78,Austria,AUT,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
65305,Heinz Ernst Kuttin,M,21,193,78,Austria,AUT,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
65305,Heinz Ernst Kuttin,M,21,193,78,Austria,AUT,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
65305,Heinz Ernst Kuttin,M,23,193,78,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
65305,Heinz Ernst Kuttin,M,23,193,78,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
65305,Heinz Ernst Kuttin,M,23,193,78,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
65306,Georg Kuttner,M,29,192,98,Austria-2,AUT,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
65795,Marco Ladner,M,15,175,65,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
65800,Ida Ladsttter,F,23,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,NA
66048,Andr Lakos,M,22,201,108,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
66048,Andr Lakos,M,34,201,108,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
66246,Michael Lampert,M,25,180,87,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
66305,Dominik Landertinger,M,22,188,75,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
66305,Dominik Landertinger,M,22,188,75,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
66305,Dominik Landertinger,M,22,188,75,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
66305,Dominik Landertinger,M,22,188,75,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,NA
66305,Dominik Landertinger,M,22,188,75,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
66305,Dominik Landertinger,M,26,188,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
66305,Dominik Landertinger,M,26,188,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
66305,Dominik Landertinger,M,26,188,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
66305,Dominik Landertinger,M,26,188,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,NA
66305,Dominik Landertinger,M,26,188,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
66433,Mathias Lange,M,28,178,82,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
66584,Gnther Lanzinger,M,22,187,90,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
66584,Gnther Lanzinger,M,30,187,90,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67041,Manuel Latusa,M,30,182,89,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67179,Julia Lautowa,F,16,164,51,Austria,AUT,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Women's Singles,NA
67245,Joseph Dominic Giles Lavoie,M,30,188,95,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67245,Joseph Dominic Giles Lavoie,M,34,188,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67648,Brian Lebler,M,25,192,100,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67649,"Edward ""Ed"" Lebler",M,25,178,82,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67649,"Edward ""Ed"" Lebler",M,29,178,82,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
67687,Franz Lechleitner,M,20,NA,NA,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,NA
67687,Franz Lechleitner,M,24,NA,NA,Austria-2,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,NA
68521,Peter Leismller,M,29,184,107,Austria-1,AUT,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
68543,Egon Leitner,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
68543,Egon Leitner,M,22,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,NA
68543,Egon Leitner,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
68543,Egon Leitner,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,NA
68543,Egon Leitner,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
68646,Gnther Lemmerer,M,27,191,83,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,NA
68646,Gnther Lemmerer,M,31,191,83,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,NA
68704,Anton Lengauer-Stockner,M,26,179,78,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
69935,Andrea Limbacher,F,20,163,59,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
69935,Andrea Limbacher,F,24,163,59,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
70133,Engelbert Linder,M,31,190,90,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
70133,Engelbert Linder,M,35,190,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
70205,"Johann ""Hans"" Lindner",M,24,189,110,Austria-1,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,NA
70205,"Johann ""Hans"" Lindner",M,24,189,110,Austria-1,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,NA
70312,Andreas Linger,M,20,184,85,Austria-2,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,NA
70312,Andreas Linger,M,24,184,85,Austria-1,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Gold
70312,Andreas Linger,M,28,184,85,Austria-1,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Gold
70312,Andreas Linger,M,32,184,85,Austria-1,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
70312,Andreas Linger,M,32,184,85,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,NA
70313,Wolfgang Linger,M,19,177,75,Austria-2,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,NA
70313,Wolfgang Linger,M,23,177,75,Austria-1,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Gold
70313,Wolfgang Linger,M,27,177,75,Austria-1,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Gold
70313,Wolfgang Linger,M,31,177,75,Austria-1,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
70313,Wolfgang Linger,M,31,177,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,NA
70892,Jrgen Loacker,M,31,176,90,Austria-2,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Two,NA
70892,Jrgen Loacker,M,31,176,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,NA
70892,Jrgen Loacker,M,35,176,90,Austria-2,AUT,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,NA
71100,Wolfgang Loitzl,M,22,180,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
71100,Wolfgang Loitzl,M,30,180,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
71100,Wolfgang Loitzl,M,30,180,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
71100,Wolfgang Loitzl,M,30,180,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
72177,Robert Lukas,M,23,177,84,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
72177,Robert Lukas,M,35,177,84,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
73020,Robert Mack,M,28,180,90,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
73197,Gnther Mader,M,23,177,77,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,NA
73197,Gnther Mader,M,23,177,77,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,NA
73197,Gnther Mader,M,23,177,77,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
73197,Gnther Mader,M,23,177,77,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,NA
73197,Gnther Mader,M,23,177,77,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,NA
73197,Gnther Mader,M,27,177,77,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
73197,Gnther Mader,M,27,177,77,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,NA
73197,Gnther Mader,M,27,177,77,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
73197,Gnther Mader,M,27,177,77,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
73197,Gnther Mader,M,29,177,77,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,NA
73197,Gnther Mader,M,29,177,77,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,NA
73197,Gnther Mader,M,29,177,77,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
73197,Gnther Mader,M,29,177,77,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,NA
73197,Gnther Mader,M,29,177,77,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,NA
73197,Gnther Mader,M,33,177,77,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,NA
73201,Regina Mader-Sterz,F,24,168,61,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,NA
73201,Regina Mader-Sterz,F,28,168,61,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,NA
73636,Alexander Maier,M,27,185,85,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
73636,Alexander Maier,M,31,185,85,Austria,AUT,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
73638,Benjamin Maier,M,19,182,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,NA
73638,Benjamin Maier,M,19,182,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,NA
73643,Hermann Maier,M,25,180,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,NA
73643,Hermann Maier,M,25,180,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,Gold
73643,Hermann Maier,M,25,180,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
73643,Hermann Maier,M,25,180,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,NA
73643,Hermann Maier,M,33,180,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,NA
73643,Hermann Maier,M,33,180,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,Silver
73643,Hermann Maier,M,33,180,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
73649,Raphael Maier,M,21,173,70,Austria,AUT,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,NA
73653,Ulrike Maier,F,20,163,56,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
73653,Ulrike Maier,F,20,163,56,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,NA
73653,Ulrike Maier,F,20,163,56,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Combined,NA
73653,Ulrike Maier,F,24,163,56,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,NA
73653,Ulrike Maier,F,24,163,56,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
73653,Ulrike Maier,F,24,163,56,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,NA
73655,Monika Maierhofer,F,25,165,67,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,NA
73655,Monika Maierhofer,F,27,165,67,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,NA
74662,Robert Manzenreiter,M,21,178,73,Austria-1,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,NA
74662,Robert Manzenreiter,M,25,178,73,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,NA
74663,Sonja Manzenreiter,F,22,163,65,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,NA
74663,Sonja Manzenreiter,F,26,163,65,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,NA
74663,Sonja Manzenreiter,F,30,163,65,Austria,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,NA
74729,Margarita Marbler (Olejnikova-),F,26,157,50,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,NA
74729,Margarita Marbler (Olejnikova-),F,30,157,50,Austria,AUT,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Women's Moguls,NA
74729,Margarita Marbler (Olejnikova-),F,34,157,50,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Moguls,NA
74931,Alexander Marent,M,22,168,68,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
74931,Alexander Marent,M,22,168,68,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
74931,Alexander Marent,M,22,168,68,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
74931,Alexander Marent,M,22,168,68,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
74931,Alexander Marent,M,22,168,68,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
74931,Alexander Marent,M,32,168,68,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
74931,Alexander Marent,M,32,168,68,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
74983,Rainer Margreiter,M,26,191,94,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,NA
74983,Rainer Margreiter,M,30,191,94,Austria,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,NA
75145,Christian Mark,M,21,NA,NA,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,NA
75145,Christian Mark,M,21,NA,NA,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,NA
75145,Christian Mark,M,25,NA,NA,Austria-2,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,NA
75145,Christian Mark,M,25,NA,NA,Austria-1,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
76419,Lukas Mathies,M,22,171,70,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
76419,Lukas Mathies,M,22,171,70,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,NA
76633,Andreas Matt,M,27,192,100,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,Silver
76633,Andreas Matt,M,31,192,100,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,NA
76635,Mario Matt,M,26,190,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,NA
76635,Mario Matt,M,26,190,90,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,NA
76635,Mario Matt,M,34,190,90,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
76974,Christian Mayer,M,20,180,97,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
76974,Christian Mayer,M,22,180,97,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
76974,Christian Mayer,M,22,180,97,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,NA
76974,Christian Mayer,M,26,180,97,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
76974,Christian Mayer,M,26,180,97,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,NA
76974,Christian Mayer,M,26,180,97,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
76982,Helmut Mayer,M,21,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,Silver
76982,Helmut Mayer,M,21,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
76986,Jrgen Robert Mayer,M,33,183,108,Austria-1,AUT,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,NA
76986,Jrgen Robert Mayer,M,33,183,108,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,NA
76990,Marc Mayer,M,23,186,76,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
76990,Marc Mayer,M,23,186,76,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
76990,Marc Mayer,M,23,186,76,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,NA
76991,Matthias Mayer,M,23,179,87,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
76991,Matthias Mayer,M,23,179,87,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,NA
76991,Matthias Mayer,M,23,179,87,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
76991,Matthias Mayer,M,23,179,87,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,NA
77006,Veronika Mayerhofer,F,21,176,60,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
77006,Veronika Mayerhofer,F,21,176,60,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
77057,Otto Mayregger,M,25,183,83,Austria,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,NA
78307,Alexandra Meissnitzer,F,20,165,62,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
78307,Alexandra Meissnitzer,F,24,165,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,NA
78307,Alexandra Meissnitzer,F,24,165,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
78307,Alexandra Meissnitzer,F,24,165,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
78307,Alexandra Meissnitzer,F,28,165,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,NA
78307,Alexandra Meissnitzer,F,28,165,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
78307,Alexandra Meissnitzer,F,32,165,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Downhill,NA
78307,Alexandra Meissnitzer,F,32,165,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
79012,Ina Meschik,F,19,160,57,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
79012,Ina Meschik,F,23,160,57,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
79012,Ina Meschik,F,23,160,57,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Slalom,NA
79041,Daniel Mesotitsch,M,25,180,78,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,NA
79041,Daniel Mesotitsch,M,29,180,78,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,NA
79041,Daniel Mesotitsch,M,29,180,78,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
79041,Daniel Mesotitsch,M,33,180,78,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
79041,Daniel Mesotitsch,M,33,180,78,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
79041,Daniel Mesotitsch,M,33,180,78,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
